StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CTC_TimeV_First Click,CTC_TimeV_Last Click,CTC_TimeV_Page Submit,CTC_TimeV_Click Count,CTC_Capt1_8,CTC_Time1_First Click,CTC_Time1_Last Click,CTC_Time1_Page Submit,CTC_Time1_Click Count,CTC_Sail_1,CTC_Time2_First Click,CTC_Time2_Last Click,CTC_Time2_Page Submit,CTC_Time2_Click Count,STC_TimeV_First Click,STC_TimeV_Last Click,STC_TimeV_Page Submit,STC_TimeV_Click Count,STC_Sail1_1,STC_Time1_First Click,STC_Time1_Last Click,STC_Time1_Page Submit,STC_Time1_Click Count,STC_Capt_1,STC_Time2_First Click,STC_Time2_Last Click,STC_Time2_Page Submit,STC_Time2_Click Count,CTP_TimeV_First Click,CTP_TimeV_Last Click,CTP_TimeV_Page Submit,CTP_TimeV_Click Count,CTP_Capt1_1,CTP_Time1_First Click,CTP_Time1_Last Click,CTP_Time1_Page Submit,CTP_Time1_Click Count,CTP_Sail_1,CTP_Time2_First Click,CTP_Time2_Last Click,CTP_Time2_Page Submit,CTP_Time2_Click Count,STP_TimeV_First Click,STP_TimeV_Last Click,STP_TimeV_Page Submit,STP_TimeV_Click Count,STP_Sail1_1,STP_Time1_First Click,STP_Time1_Last Click,STP_Time1_Page Submit,STP_Time1_Click Count,STP_Capt_1,STP_Time2_First Click,STP_Time2_Last Click,STP_Time2_Page Submit,STP_Time2_Click Count,politics,religion,gender,age,race,race_5_TEXT,income,FL_11_DO
8/29/2018 13:54,8/29/2018 13:55,IP Address,,100,75,TRUE,8/29/2018 13:55,R_UMkRAYROCwzcVWx,,,,,29.03219604,-95.46990204,anonymous,EN,0,0,40.956,0,92,7.773,7.773,8.652,1,89,3.961,3.961,4.874,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Extremely Religious,Female,60,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:54,8/29/2018 13:55,IP Address,,100,46,TRUE,8/29/2018 13:55,R_1MZmeeRgKua3Yda,,,,,35.186203,-80.74790192,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.917,0,77,4.832,4.832,5.231,1,80,2.436,4.939,5.618,2,2,Not at All Religious,Female,29,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:54,8/29/2018 13:55,IP Address,,100,69,TRUE,8/29/2018 13:55,R_1I6IKa9wakc4Nnn,,,,,31.5500946,-82.84420013,anonymous,EN,,,,,,,,,,,,,,,0,0,39.653,0,100,3.832,3.832,4.473,1,100,3.516,3.516,4.205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Female,39,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:54,8/29/2018 13:55,IP Address,,100,71,TRUE,8/29/2018 13:55,R_2zXSuK0aBdv8L35,,,,,36.71440125,-120.1560974,anonymous,EN,0,0,36.039,0,8,4.982,4.982,6.293,1,8,4.727,4.727,5.927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Extremely Religious,Male,28,Asian,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:54,8/29/2018 13:55,IP Address,,100,77,TRUE,8/29/2018 13:55,R_ZsFhqCjdJYA2xCV,,,,,41.69720459,-81.19740295,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.624,11.159,35.45,2,100,3.876,5.404,6.278,3,100,4.96,11.045,11.663,2,,,,,,,,,,,,,,,3,2,Male,25,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:55,8/29/2018 13:55,IP Address,,100,46,TRUE,8/29/2018 13:55,R_1FM7vAQV0dycrfd,,,,,51.51420593,-0.093093872,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.578,0,76,1.115,1.834,2.636,3,68,0.779,1.266,1.527,2,,,,,,,,,,,,,,,2,2,Female,31,White,,"$100,000 - $149,999",CaptainTest-Passengers
8/29/2018 13:54,8/29/2018 13:55,IP Address,,100,98,TRUE,8/29/2018 13:55,R_2rr2GIycoR4in6S,,,,,43.60079956,-116.6102982,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,38.592,0,6,16.933,20.497,22.075,2,5,3.534,3.534,5.026,1,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,61,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:53,8/29/2018 13:56,IP Address,,100,158,TRUE,8/29/2018 13:56,R_bJIxaanZ1mPNLRD,,,,,44.06900024,-123.0825043,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,33.871,0,65,40.175,42.599,43.359,2,65,11.141,13.812,14.595,3,,,,,,,,,,,,,,,2,4,Male,28,"Other, please specify:",Asian/White,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:54,8/29/2018 13:56,IP Address,,100,102,TRUE,8/29/2018 13:56,R_e2HLvZNLtMDeZzP,,,,,40.5493927,-89.62519836,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,68.509,0,18,9.547,9.547,10.482,1,18,3.76,3.76,4.605,1,5,Not at All Religious,Female,33,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:54,8/29/2018 13:56,IP Address,,100,90,TRUE,8/29/2018 13:56,R_1MM6D5z6S9Z5BLV,,,,,30.79969788,-86.97480011,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.712,0,13,10.451,12.874,14.515,2,14,4.625,4.625,5.817,1,,,,,,,,,,,,,,,2,Not at All Religious,Male,48,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,48,TRUE,8/29/2018 13:56,R_1q9U5ozg4Oy82Dk,,,,,47.15829468,-122.5639954,anonymous,EN,0,0,22.955,0,100,5.961,5.961,6.762,1,100,2.333,2.333,2.943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Not at All Religious,Male,31,,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:54,8/29/2018 13:56,IP Address,,100,84,TRUE,8/29/2018 13:56,R_3PO9JxcAaMfa1fu,,,,,27.59210205,-80.38529968,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,30.693,0,100,9.37,9.37,10.13,1,100,5.32,5.32,5.954,1,2,3,Female,43,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 13:54,8/29/2018 13:56,IP Address,,100,81,TRUE,8/29/2018 13:56,R_21AFFHVIMvSthQS,,,,,40.78489685,-77.84700012,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,45.357,0,81,9.918,9.918,11.053,1,81,3.095,3.095,4.11,1,2,Not at All Religious,Female,55,White,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,59,TRUE,8/29/2018 13:56,R_wZvUTIcw2JGE30l,,,,,39.67170715,-76.05460358,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5.966,0,1,14.213,15.966,17.377,3,82,5.831,8.824,9.672,4,4,4,Female,,White,,"$75,000 - $99,999",SailorTest-Passengers
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,76,TRUE,8/29/2018 13:56,R_xi724EGMxIU6gJH,,,,,40.8690033,-73.90229797,anonymous,EN,,,,,,,,,,,,,,,4.802,22.403,27.316,2,76,8.382,8.382,8.993,1,75,2.419,2.419,2.891,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,30,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:54,8/29/2018 13:56,IP Address,,100,141,TRUE,8/29/2018 13:56,R_qLoAgPOJfVdIEKd,,,,,34.80039978,-82.32209778,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.372,3.637,42.969,2,100,4.389,4.389,5.653,1,74,4.006,5.575,6.177,2,,Not at All Religious,Male,30,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,57,TRUE,8/29/2018 13:56,R_1DNKGzmwWFGvxo4,,,,,30.62780762,-88.15260315,anonymous,EN,12.1,12.1,20.385,1,47,6.111,9.73,10.49,8,43,2.938,2.938,3.855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,Male,30,Black,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:56,8/29/2018 13:56,IP Address,,100,33,TRUE,8/29/2018 13:56,R_3h6hOJvTAhqoxuL,,,,,33.78239441,-118.1444016,anonymous,EN,,,,,,,,,,,,,,,0,0,5.727,0,39,3.93,3.93,4.881,1,43,2.338,2.338,3.285,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,Male,26,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,60,TRUE,8/29/2018 13:56,R_wZXCijgJB0rfdtL,,,,,25.9828949,-80.27940369,anonymous,EN,,,,,,,,,,,,,,,0,0,28.435,0,31,8.078,8.078,9.116,1,29,2.482,2.655,3.46,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Female,23,Asian,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,73,TRUE,8/29/2018 13:56,R_w61LnWi2VFqjXu9,,,,,33.34129333,-112.0597992,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20.083,0,82,7.425,7.425,8.55,1,81,3.362,3.362,4.915,1,,,,,,,,,,,,,,,2,Not at All Religious,Female,26,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:56,8/29/2018 13:56,IP Address,,100,51,TRUE,8/29/2018 13:56,R_OeTSap5adViNuG5,,,,,40.40499878,-79.97409821,anonymous,EN,,,,,,,,,,,,,,,5.204,5.204,10.837,1,8,7.348,10.372,11.039,2,10,3.467,3.467,4.135,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,Male,26,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:56,8/29/2018 13:56,IP Address,,100,48,TRUE,8/29/2018 13:56,R_cvABik6wNSAXchH,,,,,33.9223938,-117.2476044,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,16.419,0,55,7.942,7.942,8.602,1,54,5.817,7.508,8.022,3,,,,,,,,,,,,,,,3,Not at All Religious,Male,30,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:55,8/29/2018 13:56,IP Address,,100,90,TRUE,8/29/2018 13:56,R_DqlMlcNPNKhoNdD,,,,,35.88070679,-82.30950165,anonymous,EN,17.449,26.344,27.377,2,100,10.028,10.547,11.448,2,100,5.602,10.886,11.774,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Female,39,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 13:55,8/29/2018 13:57,IP Address,,100,88,TRUE,8/29/2018 13:57,R_OcZjWoH9jrzmY4p,,,,,38.8065033,-82.27020264,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24,23.24,24.494,1,77,7.311,9.514,10.38,2,100,3.736,4.605,5.232,2,3,Extremely Religious,Female,53,White,,"$75,000 - $99,999",SailorTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,57,TRUE,8/29/2018 13:57,R_2YVytakK2768GKu,,,,,43.05349731,-73.75170135,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.286,0,0,4.62,4.62,5.878,1,0,6.193,6.193,7.298,1,2,3,Female,26,Asian,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,54,TRUE,8/29/2018 13:57,R_1H5n74CaPuGY3FG,,,,,42.91960144,-83.64959717,anonymous,EN,0,0,15.167,0,39,10.314,10.314,12.179,1,41,3.007,3.007,3.632,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,25,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,66,TRUE,8/29/2018 13:57,R_2wmk0KuUyMA6fLO,,,,,40.79989624,-75.73390198,anonymous,EN,0,0,30.933,0,18,8.827,8.827,9.739,1,7,3.665,3.665,4.627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Extremely Religious,Female,32,Black,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:55,8/29/2018 13:57,IP Address,,100,70,TRUE,8/29/2018 13:57,R_exkxZ1VsNwm4QW5,,,,,41.86320496,-87.61979675,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.586,0,9,10.866,10.866,12.639,1,92,10.49,10.49,11.408,1,Very Liberal,Not at All Religious,Male,56,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,57,TRUE,8/29/2018 13:57,R_3GDqDF7yOv5GeH5,,,,,37.53419495,-77.15519714,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.215,2.215,15.509,1,100,4.555,4.555,6.57,1,100,6.162,6.162,7.004,1,,,,,,,,,,,,,,,5,4,Female,51,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,34,TRUE,8/29/2018 13:57,R_3EQhw8lmd1x7ZPi,,,,,36.71440125,-120.1560974,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8.429,0,11,3.842,3.842,4.845,1,11,2.703,2.703,3.781,1,3,Extremely Religious,Male,28,,,"$25,000 - $49,999",SailorTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,66,TRUE,8/29/2018 13:57,R_27ds5X0c618OeFj,,,,,36.27600098,-119.6322021,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.462,0,0,4.401,4.401,6.724,1,100,4.045,4.045,5.519,1,,,,,,,,,,,,,,,2,Not at All Religious,Male,28,White,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:46,8/29/2018 13:57,IP Address,,100,673,TRUE,8/29/2018 13:57,R_3suecWpyF6NJVCg,,,,,40.64509583,-73.94499969,anonymous,EN,264.587,622.392,629.502,10,100,11.071,11.071,21.167,1,100,2.479,2.479,3.249,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Conservative,5,Male,32,White,,"$100,000 - $149,999",CaptainTest-Cargo
8/29/2018 13:55,8/29/2018 13:57,IP Address,,100,91,TRUE,8/29/2018 13:57,R_2Sie8GzoKaqvCGE,,,,,32.22239685,-90.82929993,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.942,15.565,54.895,3,19,6.505,6.505,9.569,1,9,5.929,5.929,7.209,1,,,,,,,,,,,,,,,2,Extremely Religious,Female,32,Black,,"$100,000 - $149,999",CaptainTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,35,TRUE,8/29/2018 13:57,R_xbi1kEgMG70zra1,,,,,36.40629578,-119.3809052,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.59,0,51,1.671,2.216,3.735,2,49,1.29,1.29,2.073,1,,,,,,,,,,,,,,,2,2,Male,31,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,78,TRUE,8/29/2018 13:57,R_Twv7WPmOoIXFBRf,,,,,36.331604,-92.41030121,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,31.899,0,61,7.973,7.973,10.31,1,61,4.662,4.662,5.641,1,,,,,,,,,,,,,,,Very Conservative,5,Female,46,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,79,TRUE,8/29/2018 13:57,R_1mwwvbSUCc78ShG,,,,,35.46760559,-97.5164032,anonymous,EN,,,,,,,,,,,,,,,0,0,25.167,0,31,10.432,10.432,12.439,1,31,6.142,6.142,7.328,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Female,36,White,,"$100,000 - $149,999",SailorTest-Cargo
8/29/2018 13:56,8/29/2018 13:57,IP Address,,100,75,TRUE,8/29/2018 13:57,R_1DpcEBh6UvNiDGx,,,,,35.74339294,-78.53610229,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,18.229,0,10,5.858,14.121,15.691,2,10,4.126,4.126,6.755,1,2,5,Female,41,Black,,"$75,000 - $99,999",SailorTest-Passengers
8/29/2018 13:52,8/29/2018 13:57,IP Address,,100,349,TRUE,8/29/2018 13:57,R_1NxJvZIQvgf4CGt,,,,,21.34300232,-157.934906,anonymous,EN,,,,,,,,,,,,,,,0,0,53.687,0,100,7.664,9.303,12.933,2,100,14.807,14.807,20.39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,Female,47,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:56,8/29/2018 13:58,IP Address,,100,76,TRUE,8/29/2018 13:58,R_3QWBx1LJZPAT0Le,,,,,33.95289612,-118.3092957,anonymous,EN,0,0,23.738,0,52,6.64,6.64,8.398,1,44,10.192,11.375,12.067,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,Female,43,Asian,,"$75,000 - $99,999",CaptainTest-Cargo
8/29/2018 13:57,8/29/2018 13:58,IP Address,,100,60,TRUE,8/29/2018 13:58,R_Rw694rRx3rh9cTT,,,,,36.09710693,-95.96269989,anonymous,EN,,,,,,,,,,,,,,,0,0,39.408,0,100,2.777,2.777,3.242,1,100,1.925,1.925,2.413,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,5,Female,28,White,,"$25,000 - $49,999",SailorTest-Cargo
8/29/2018 13:54,8/29/2018 13:58,IP Address,,100,217,TRUE,8/29/2018 13:58,R_7PNhRXdfXegLF2V,,,,,41.69540405,-87.71029663,anonymous,EN,0,0,37.946,0,40,17.764,29.058,32.012,6,40,12.175,14.072,16.168,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Female,67,White,,"$25,000 - $49,999",CaptainTest-Cargo
8/29/2018 13:57,8/29/2018 13:58,IP Address,,100,60,TRUE,8/29/2018 13:58,R_3L7OQ1sDu5h5zIC,,,,,37.75100708,-97.8219986,anonymous,EN,,,,,,,,,,,,,,,0,0,2.031,0,39,8.299,8.299,9.145,1,62,1.526,1.526,2.527,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Conservative,Extremely Religious,Male,22,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:57,8/29/2018 13:58,IP Address,,100,79,TRUE,8/29/2018 13:58,R_qXut0TpMkSwwCzf,,,,,39.70899963,-105.0910034,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,27.512,0,0,6.892,6.892,8.989,1,100,8.194,8.194,9.236,1,5,2,Female,43,White,,"$100,000 - $149,999",SailorTest-Passengers
8/29/2018 13:57,8/29/2018 13:58,IP Address,,100,102,TRUE,8/29/2018 13:58,R_SUh5EKjmIaCNiTL,,,,,42.27670288,-88.30780029,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.432,30.365,32.702,3,17,2.825,14.326,19.227,3,27,9.313,9.313,10.087,1,2,Extremely Religious,Female,31,White,,"$100,000 - $149,999",SailorTest-Passengers
8/29/2018 13:57,8/29/2018 13:59,IP Address,,100,71,TRUE,8/29/2018 13:59,R_3Lba9G2oNasfOqt,,,,,40.76699829,-73.52539825,anonymous,EN,,,,,,,,,,,,,,,0,0,37.682,0,9,4.449,4.449,6.198,1,8,5.312,5.312,6.925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,26,White,,"$75,000 - $99,999",SailorTest-Cargo
8/29/2018 13:57,8/29/2018 13:59,IP Address,,100,90,TRUE,8/29/2018 13:59,R_12xaDStb7bwiS0v,,,,,35.79119873,-78.48110199,anonymous,EN,4.571,23.172,35.01,3,81,7.73,10.829,11.388,2,79,3.49,3.49,4.688,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Female,32,White,,"less than $25,000",CaptainTest-Cargo
8/29/2018 13:58,8/29/2018 13:59,IP Address,,100,63,TRUE,8/29/2018 13:59,R_2pJJeqKBAa7DxS6,,,,,40.90829468,-73.83460236,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19.291,0,75,6.534,6.534,7.81,1,76,2.95,5.587,6.409,3,,,,,,,,,,,,,,,2,4,Female,64,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:57,8/29/2018 13:59,IP Address,,100,86,TRUE,8/29/2018 13:59,R_1LUOTqY8yHssV8N,,,,,40.84240723,-91.1072998,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.668,0,25,15.455,16.018,16.97,2,19,5.794,6.765,7.719,2,Very Liberal,5,Female,65,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:58,8/29/2018 13:59,IP Address,,100,59,TRUE,8/29/2018 13:59,R_1jMQIRwQl8dqzXg,,,,,40.04089355,-75.63739777,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.938,0,0,3.951,3.951,5.029,1,100,3.158,3.158,4.11,1,4,Extremely Religious,Male,31,White,,"$75,000 - $99,999",SailorTest-Passengers
8/29/2018 13:57,8/29/2018 13:59,IP Address,,100,132,TRUE,8/29/2018 13:59,R_1MSMEwI70fHoWRa,,,,,43.97970581,-89.78970337,anonymous,EN,0,0,69.01,0,40,13.167,13.167,15.114,1,30,5.677,5.677,6.726,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,48,White,,"$50,000 - $74,999",CaptainTest-Cargo
8/29/2018 13:58,8/29/2018 13:59,IP Address,,100,53,TRUE,8/29/2018 13:59,R_30wq9MYq3mGDjoC,,,,,44.92779541,-93.11620331,anonymous,EN,,,,,,,,,,,,,,,0,0,18.302,0,100,2.057,4.022,4.698,2,100,9.164,9.164,9.863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very Liberal,5,Female,52,White,,"$50,000 - $74,999",SailorTest-Cargo
8/29/2018 13:57,8/29/2018 13:59,IP Address,,100,164,TRUE,8/29/2018 13:59,R_pmF7zbcOTVdPfyh,,,,,42.73449707,-71.46330261,anonymous,EN,0,0,2.466,0,80,102.609,102.609,103.445,1,74,9.653,9.653,10.592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,Male,32,White,,"$75,000 - $99,999",CaptainTest-Cargo
8/29/2018 13:59,8/29/2018 14:00,IP Address,,100,59,TRUE,8/29/2018 14:00,R_3rSaEkF8oankllj,,,,,39.46240234,-77.27580261,anonymous,EN,,,,,,,,,,,,,,,0,0,20.467,0,100,3.216,3.216,4.556,1,100,3.451,3.451,4.398,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Not at All Religious,Male,34,White,,"$75,000 - $99,999",SailorTest-Cargo
8/29/2018 13:59,8/29/2018 14:00,IP Address,,100,27,TRUE,8/29/2018 14:00,R_djxI1FxPU7ifI1H,,,,,42.2203064,-88.2338028,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.213,0,83,1.077,1.077,1.9,1,44,0.938,2.417,3.262,3,Very Liberal,Not at All Religious,Male,28,White,,"$50,000 - $74,999",SailorTest-Passengers
8/29/2018 13:58,8/29/2018 14:00,IP Address,,100,130,TRUE,8/29/2018 14:00,R_2aeouJ5WvdYB3ie,,,,,31.6217041,-95.520401,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,46.907,0,100,12.044,23.792,24.9,2,100,5.21,5.21,6.692,1,,,,,,,,,,,,,,,3,Not at All Religious,Female,50,Black,,"less than $25,000",CaptainTest-Passengers
8/29/2018 13:58,8/29/2018 14:00,IP Address,,100,74,TRUE,8/29/2018 14:00,R_3GiXipDdp0VegsS,,,,,33.89239502,-117.7879028,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,39.573,0,100,10.087,10.087,10.627,1,98,3.272,3.272,3.817,1,,,,,,,,,,,,,,,5,5,Female,37,White,,"$50,000 - $74,999",CaptainTest-Passengers
8/29/2018 13:58,8/29/2018 14:00,IP Address,,100,98,TRUE,8/29/2018 14:00,R_3rSUq1mPYJLl4Pg,,,,,39.05039978,-76.90550232,anonymous,EN,,,,,,,,,,,,,,,0,0,33.207,0,43,19.806,19.806,21.56,1,64,10.086,10.086,11.333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Male,29,Asian,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:59,8/29/2018 14:00,IP Address,,100,61,TRUE,8/29/2018 14:00,R_D00NXpw9ekwxUFr,,,,,44.97590637,-93.21659851,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.979,26.979,27.077,1,0,3.306,3.306,4.081,1,51,4.176,4.176,4.958,1,Very Liberal,2,,29,White,,"less than $25,000",SailorTest-Passengers
8/29/2018 13:59,8/29/2018 14:00,IP Address,,100,58,TRUE,8/29/2018 14:00,R_2WunLacnH4qxadK,,,,,39.3578949,-87.42449951,anonymous,EN,,,,,,,,,,,,,,,0,0,18.422,0,61,11.224,11.224,12.453,1,61,3.752,3.752,5.444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Female,23,White,,"less than $25,000",SailorTest-Cargo
8/29/2018 13:59,8/29/2018 14:00,IP Address,,100,65,TRUE,8/29/2018 14:00,R_bgr3OGPvVPlImMp,,,,,41.09790039,-80.76129913,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,26.767,0,0,4.931,4.931,6.107,1,0,4.209,4.209,4.961,1,,,,,,,,,,,,,,,2,Not at All Religious,Male,27,White,,"$25,000 - $49,999",CaptainTest-Passengers
8/29/2018 13:58,8/29/2018 14:00,IP Address,,100,96,TRUE,8/29/2018 14:00,R_DCBLdBE5ysUMH4Z,,,,,29.79629517,-95.3266983,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.703,13.703,38.147,1,100,10.655,13.233,14.094,2,100,4.191,4.191,4.721,1,,,,,,,,,,,,,,,4,Extremely Religious,Female,53,Latino/a,,"$25,000 - $49,999",CaptainTest-Passengers
